100107	94119	0.017535025	0.26688248
100107	94805	0.019558374	0.26169598
100108	20377	0.017304312	0.22225362
100108	58262	0.0059743114	0.09083749
100108	60393	0.019272719	0.2675599
100108	85237	0.00607963	0.08925575
100109	100999	0.015127643	0.24076784
100109	19357	0.018504133	0.19751698
100109	28188	0.018165028	0.22694153
100109	57542	0.017210085	0.24354407
100109	72596	0.018174125	0.20481989
100110	37751	0.017566154	0.23334593
100110	38410	0.01750527	0.2293414
100110	52891	0.016788455	0.23339885
100110	58278	0.00535276	0.0820535
100110	59652	0.018360522	0.23753013
100110	61975	0.01806786	0.2414477
100110	91816	0.01706078	0.24277502
100111	27089	0.0025582067	0.01687286
100111	30055	0.0019295384	0.01413923
100111	39388	0.0029253007	0.030289397
100111	51875	0.0049673985	0.07343587
100111	56029	0.017849518	0.21596989
100111	56641	0.004828908	0.08889314
100111	57540	0.017390545	0.23022
100111	5988	0.018541504	0.22929868
100112	34922	0.0047895857	0.07832562
100112	37713	0.016116658	0.25429356
100112	41477	0.0043690386	0.06487207
100112	50938	0.016875958	0.22971311
100112	51392	0.017584354	0.24192846
100112	89466	0.017340098	0.24736066
100113	100458	0.017320449	0.22415313
100113	27887	0.016375126	0.23589952
100113	35759	0.004190081	0.04561306
100113	40129	0.017476331	0.25193188
100113	40743	0.015834458	0.2601319
100113	50165	0.01628078	0.24606691
100113	56833	0.016294483	0.25144878
100113	57550	0.016502809	0.23993775
100113	63591	0.016345974	0.24449104
100113	71559	0.018319039	0.277155
100114	100146	0.016027357	0.28076988
100114	20021	0.01584561	0.2813337
100114	36316	0.016060954	0.2806857
100114	39193	0.009793502	0.18616317
100114	53919	0.016073702	0.27900532
100114	56520	0.016598815	0.26532224
100114	56937	0.018546533	0.28488734
100114	58317	0.016360648	0.26536825
100114	93974	0.016425572	0.2636962
100115	53120	0.014824605	0.24946573
100115	58071	0.016458927	0.27055794
100115	58880	0.016137885	0.25698826
100115	81829	0.007901486	0.1359472
100115	82497	0.017049814	0.22418605
100115	85621	0.017614298	0.249177
100115	92512	0.01597276	0.23083946
100116	101043	0.0023940108	0.06336388
100116	37869	0.01648454	0.25587994
100116	42769	0.016749876	0.2536536
100116	53155	0.01642028	0.25973433
100116	60255	0.018497065	0.24513073
100116	60707	0.016410975	0.25181642
100116	74989	0.0100836	0.15938959
100116	91705	0.0024074954	0.051929686
100117	21260	0.016154444	0.21139678
100117	27836	0.0033346317	0.043900892
100117	29776	0.016137362	0.24790245
100117	42734	0.016395861	0.2389
100117	47008	0.01636415	0.24796402
100117	54718	0.018534077	0.25802433
100117	60658	0.016815403	0.22501051
100117	72801	0.016102089	0.2544363
100117	98889	0.0010537537	0.010776351
100118	100253	0.017503416	0.23050122
100118	35333	0.015994579	0.26175871
100118	35950	0.020443538	0.2706366
100118	59856	0.020198064	0.2732759
100118	83982	0.016498432	0.24387977
100118	93253	0.016570583	0.24407218
100118	99132	0.0028366002	0.043728445
100119	57466	0.019102778	0.28961834
100119	60653	0.015444385	0.23870996
100119	74963	0.008852303	0.13548511
100119	84835	0.016172267	0.26895753
100119	98421	0.016725272	0.26331568
100119	98911	0.0013339717	0.013676778
100120	100779	0.0155789545	0.24290733
100120	19999	0.019684438	0.24872753
100120	26732	0.015801363	0.23998652
100120	30419	0.01818031	0.26907894
100120	37905	0.016184706	0.24901208
100120	44775	0.014801874	0.18549299
100120	50213	0.014331794	0.18251315
100120	50406	0.0162631	0.2285524
100120	55520	0.015610347	0.25133097
100120	59828	0.010202772	0.133178
100120	75006	0.0153412605	0.249783
100120	85153	0.016424278	0.23021844
100120	85945	0.017634908	0.23124374
100120	92535	0.017189013	0.23869596
100120	98951	0.016055971	0.25610298
100121	100196	0.015938027	0.26344562
100121	29470	0.017695801	0.22042447
100121	37768	0.016438575	0.2513232
100121	38897	0.017115956	0.22646002
100121	50842	0.016410949	0.24709198
100121	59425	0.019809203	0.28362757
100121	83583	0.01952695	0.27127898
100121	84750	0.016001739	0.25720906
100121	94505	0.017708924	0.22591048
100121	95885	0.016731586	0.23968473
100122	28038	0.017785793	0.22878242
100122	34937	0.016743606	0.26748484
100122	50600	0.016848875	0.25851068
100122	55117	0.016716765	0.25757983
100122	83159	0.020015394	0.29373705
100122	89238	0.016578866	0.2546875
100123	100392	0.016340654	0.23713028
100123	20021	0.015885213	0.26373336
100123	35414	0.016422054	0.21401145
100123	37871	0.01612689	0.21396409
100123	44961	0.016152484	0.25014666
100123	47135	0.01700422	0.25316554
100123	52614	0.01616141	0.26157814
100123	57490	0.015865833	0.20820954
100123	63001	0.016324682	0.2437376
100123	63447	0.018120645	0.22803941
100123	94529	0.019577643	0.27163735
100124	30397	0.016227294	0.2525951
100124	39375	0.0031946904	0.04171438
100124	39439	0.00453993	0.055109583
100124	40297	0.01675417	0.2648353
100124	50677	0.016787296	0.25310966
100124	52688	0.01673175	0.26794684
100124	60602	0.016550085	0.25134447
100124	60944	0.016461259	0.22196695
100124	98674	0.0011939962	0.023294048
100124	98750	0.0015947546	0.026643705
100125	38846	0.017913522	0.21951279
100125	50112	0.016158804	0.240888
100125	56751	0.01632146	0.24115002
100125	58283	0.01619287	0.24899359
100125	60900	0.00895846	0.13044587
100125	84268	0.016606694	0.25084046
100125	86982	0.016408278	0.25776815
100125	905	0.018084666	0.2726349
100125	94096	0.018461922	0.25913194
100125	94811	0.019751303	0.26904985
100126	20237	0.0044462816	0.04036467
100126	29726	0.016324019	0.24120627
100126	41642	0.016287174	0.24867357
100126	46581	0.018188467	0.27714875
100126	54462	0.01578322	0.25864464
100126	56795	0.016519511	0.2517269
100126	57538	0.016550548	0.2450266
100126	61174	0.015991118	0.2812727
100126	71622	0.003412336	0.032471165
100126	84879	0.016660366	0.24716097
100126	93487	0.020090677	0.2860835
100127	49994	0.016838094	0.21860914
100127	54439	0.016208008	0.25676933
100127	58279	0.016122693	0.25701347
100127	83298	0.016113319	0.25651848
100127	93666	0.009542576	0.13585253
100127	99113	0.00046036954	0.011810272
100128	100998	0.016876964	0.24693842
100128	36226	0.0024491935	0.042301346
100128	57015	0.01649748	0.24694267
100128	91825	0.016580403	0.2531342
100128	92767	0.0053856145	0.09550089
100129	100658	0.017136073	0.23844782
100129	42720	0.015989205	0.25638366
100129	53179	0.016266834	0.24985616
100129	59329	0.019500233	0.2931409
100129	60372	0.01633869	0.24426217
100129	85093	0.016271196	0.25155646
100129	86012	0.01701111	0.24236917
100130	20149	0.016667692	0.21877152
100130	31151	0.016066812	0.24996041
100130	35539	0.0025987593	0.02897797
100130	40394	0.003974488	0.07796588
100130	51883	0.016190713	0.2540326
100130	52671	0.0040100343	0.07932322
100130	60122	0.01938484	0.27569917
100130	82529	0.014741856	0.2689163
100130	98766	0.0009963984	0.024052091
100131	100322	0.004036551	0.055436786
100131	35505	0.016584387	0.23508468
100131	46618	0.016261956	0.26245308
100131	49279	0.016223101	0.25299665
100132	30056	0.016007252	0.24206819
100132	38015	0.016515328	0.23721255
100132	40385	0.016846316	0.22735442
100132	42484	0.016016273	0.23360246
100132	47311	0.015865417	0.23357838
100132	57838	0.015876643	0.24236137
100132	60308	0.004429332	0.08264039
100132	60975	0.017261172	0.23329283
100132	63515	0.015929898	0.26586354
100132	84138	0.017075649	0.23488848
100132	93260	0.020307142	0.25926563
100133	44517	0.019933712	0.26613012
100133	53899	0.014676173	0.18884946
100133	83111	0.018936412	0.23596948
100133	94913	0.018947044	0.23501605
100134	27833	0.016113456	0.27758875
100134	30961	0.016743893	0.22998452
100134	31180	0.01729885	0.24761483
100134	35561	0.015390528	0.27223533
100134	41242	0.018283911	0.2476096
100134	42170	0.01649445	0.23885202
100134	51147	0.01611122	0.23505242
100134	53945	0.015845204	0.17918792
100134	58880	0.015954167	0.24339424
100134	59397	0.020224946	0.2623977
100134	72303	0.018000204	0.2716698
100135	28336	0.014723243	0.19121835
100135	34584	0.018640392	0.21574938
100136	100694	0.016254505	0.23068656
100136	101094	0.016382616	0.26237264
100136	21281	0.016914187	0.23995788
100136	26973	0.015938804	0.23483752
100136	27570	0.015825847	0.17652532
100136	31158	0.015984721	0.23716527
100136	40389	0.01676573	0.24242647
100136	42455	0.016207816	0.26655024
100136	44920	0.018716536	0.23640122
100136	54664	0.015992843	0.2374817
100136	82461	0.016920177	0.24355273
100136	93667	0.017928287	0.2479687
100136	98948	0.01604172	0.26567128
100136	98953	0.015949082	0.28045234
100137	21313	0.016298426	0.27374646
100137	35554	0.018541077	0.24503002
100137	37802	0.016874198	0.24813025
100137	42128	0.014860971	0.19152066
100137	49583	0.018756457	0.27037606
100137	71097	0.015594469	0.18095222
100138	100685	0.016460137	0.2673898
100138	17195	0.016186334	0.23890753
100138	42361	0.018176075	0.24771559
100138	47060	0.019080304	0.24647005
100138	50427	0.015978768	0.24689215
100138	56866	0.015366531	0.23561288
100138	59112	0.015255573	0.19861127
100138	60274	0.018689444	0.23797925
100138	74963	0.016627312	0.25398448
100139	30191	0.016590955	0.23365436
100139	56674	0.017450064	0.2358456
100139	75007	0.016520206	0.25595325
100139	82279	0.017387938	0.25763366
100139	9214	0.016255923	0.25928482
100139	93513	0.017198903	0.23360622
100140	100334	0.016766222	0.2576842
100140	26127	0.015512951	0.18236959
100140	30063	0.016953472	0.25518915
100140	30557	0.018142257	0.2612375
100140	35233	0.01563803	0.18079416
100140	49691	0.018092217	0.24627596
100140	57526	0.015801797	0.246236
100140	57960	0.015358078	0.24055766
100140	75190	0.018015038	0.25794214
100140	94713	0.018913647	0.23669188
100141	40056	0.017256573	0.24191289
100141	49846	0.015637182	0.18779562
100141	50351	0.015401513	0.18822227
100141	52581	0.015902314	0.23531693
100141	61950	0.017796833	0.23202138
100141	91774	0.01152205	0.15387933
100142	28283	0.010134648	0.14808749
100142	34571	0.016011294	0.25516418
100142	47129	0.01944831	0.2713174
100142	61286	0.015993226	0.23999213
100142	77306	0.01726975	0.23904039
100143	44435	0.01606417	0.22736777
100143	49512	0.015462255	0.25499114
100143	51880	0.016023742	0.23365298
100143	60244	0.018725958	0.23584625
100143	61602	0.016603582	0.24039815
100144	26432	0.015122885	0.23956259
100144	35265	0.0173529	0.2412533
100144	41553	0.016002107	0.17918338
100144	42575	0.015941482	0.18596277
100144	50375	0.017863138	0.22957008
100144	88157	0.015758183	0.2755839
100144	94110	0.016246561	0.27224535
100145	29986	0.016571919	0.23467425
100145	39585	0.016221471	0.24483663
100145	47304	0.016050532	0.23428409
100145	49471	0.017358772	0.26574793
100145	52702	0.016945662	0.24031152
100145	60136	0.018887501	0.23395115
100145	81842	0.016158225	0.261241
100145	92830	0.017490849	0.23048183
100146	30000	0.016404672	0.23448479
100146	30738	0.015955234	0.27767974
100146	36770	0.01619837	0.24479489
100146	41695	0.016699284	0.23115133
100146	51609	0.017298862	0.25504887
100146	52590	0.016428865	0.2713384
100146	56986	0.015954018	0.23998955
100146	59815	0.01634946	0.22980984
100146	60183	0.01686287	0.27494824
100146	99222	0.016020747	0.2632281
100147	28077	0.017261753	0.2373421
100147	34573	0.01861527	0.21586657
100147	35751	0.0160792	0.24445009
100147	41868	0.016165737	0.24084526
100147	54662	0.01749536	0.2318387
100147	5587	0.010859646	0.14549513
100147	63612	0.016164226	0.23446943
100147	71047	0.01594638	0.24339002
100147	85576	0.015214856	0.23810777
100147	94167	0.018948037	0.2326118
100148	53320	0.016619299	0.25063258
100148	84608	0.01763325	0.23581322
100148	91706	0.016314823	0.25959718
100149	31053	0.018294668	0.2438589
100149	38145	0.017411804	0.23244217
100149	46700	0.016600331	0.24114914
100149	55123	0.016253974	0.23781896
100149	75006	0.015605446	0.26650897
100149	99230	0.016041366	0.2640575
100150	35423	0.015180429	0.24387719
100150	43518	0.016880514	0.2378596
100150	46373	0.01548033	0.23507468
100150	53945	0.0158694	0.18160506
100150	57874	0.016793275	0.22801985
100150	60057	0.016442742	0.27673233
100150	60245	0.01875206	0.235623
100150	60333	0.018610675	0.2364862
100150	82544	0.01628083	0.24614294
100150	83154	0.018885514	0.23657094
100150	84043	0.016203338	0.19508298
100150	89287	0.016279032	0.27335486
100150	98577	0.015722547	0.2666386
100151	100509	0.016376268	0.26591566
100151	100990	0.015337998	0.18969734
100151	30054	0.016303906	0.23552597
100151	47303	0.016050257	0.23636252
100151	54582	0.015554727	0.21704721
100151	83103	0.018970767	0.23542732
100151	92860	0.015323829	0.20226064
100151	94004	0.01628363	0.23185757
100151	98220	0.017067855	0.24018928
100152	53526	0.016589526	0.2296025
100152	77849	0.016174858	0.23166943
100152	84610	0.01631603	0.2623545
100153	36462	0.016455555	0.24115342
100153	59906	0.011653872	0.151196
100153	63529	0.016373586	0.2656382
100153	85166	0.018386845	0.21741201
100153	85600	0.01608985	0.19240817
100154	39571	0.016191768	0.23784511
100154	41855	0.01792096	0.22725977
100154	42884	0.016720517	0.23772289
100154	49523	0.015578272	0.2342941
100154	54623	0.016526302	0.25337848
100154	61	0.016991073	0.20669125
100154	72794	0.01701348	0.24865662
100154	83199	0.018873513	0.23756912
100154	985	0.015058145	0.24660411
100154	98673	0.01596499	0.26540026
100155	101084	0.017411077	0.22641756
100155	21222	0.016192108	0.26135468
100155	27805	0.0168494	0.24297285
100155	61571	0.016180744	0.23100853
100155	74914	0.01736911	0.25814694
100155	82515	0.016198963	0.24044602
100155	91771	0.01621526	0.2411777
100156	100361	0.01605183	0.23047937
100156	28148	0.016102472	0.23252895
100156	28272	0.016663367	0.23870549
100156	34568	0.016519321	0.20913027
100156	43507	0.017393816	0.23152784
100156	51613	0.015952867	0.24042125
100156	56760	0.016391698	0.23436873
100156	56795	0.016329465	0.223581
100156	57414	0.016834967	0.2636234
100156	98195	0.018620733	0.2435608
100157	30947	0.015565279	0.23583624
100157	35945	0.017190607	0.21757081
100157	53182	0.018286275	0.22740373
100157	57512	0.02018052	0.26778376
100157	93686	0.01630415	0.23668559
100158	20103	0.01681138	0.24338752
100158	20302	0.015889317	0.18017747
100158	40716	0.016382782	0.24791318
100158	41660	0.016117433	0.2312041
100158	43614	0.017321203	0.24871618
100158	99448	0.016489398	0.26286405
100159	20782	0.016288187	0.26782715
100159	52611	0.016449358	0.26522502
100159	54421	0.016317802	0.23371615
100159	57026	0.015413164	0.23851845
100159	71051	0.016164731	0.23393275
100159	92868	0.016516028	0.25861803
100159	93262	0.016091993	0.23487489
100159	98619	0.01596239	0.26686278
100159	99068	0.015932845	0.27541375
100160	100638	0.016277507	0.2359112
100160	21263	0.016628128	0.25113788
100160	240	0.01822481	0.2559199
100160	27582	0.015504556	0.18667176
100160	34880	0.018464977	0.21662888
100160	38223	0.018424315	0.24512161
100160	60168	0.018939478	0.23221341
100160	71648	0.017230289	0.24784532
100160	84847	0.01593199	0.23404722
100160	94393	0.01676479	0.27341342
100160	94525	0.018948065	0.23404221
100160	99316	0.01577786	0.26806235
100161	101008	0.018211465	0.24718702
100161	40175	0.017264603	0.24599417
100161	40576	0.016973631	0.23917642
100161	47123	0.015722934	0.18466297
100161	49398	0.019746426	0.26964253
100161	51173	0.016021898	0.23604582
100161	52557	0.015708242	0.18276966
100161	60818	0.018603623	0.2360467
100161	74922	0.015930803	0.2638976
100161	83121	0.0189312	0.23615251
100161	83414	0.018842576	0.23587339
100161	85536	0.015293445	0.24105622
100161	94395	0.015763508	0.18473333
100161	98907	0.015964871	0.26794785
100162	21152	0.01664299	0.25161013
100162	27933	0.016364025	0.25314638
100162	30178	0.016165894	0.23164356
100162	35331	0.015989656	0.23806973
100162	38357	0.018985178	0.27217394
100162	42130	0.01646791	0.24207644
100162	44815	0.01710544	0.24923876
100163	34553	0.018570734	0.22513674
100163	59796	0.018227467	0.25138617
100163	77203	0.015811333	0.23754166
100163	83152	0.018837895	0.24145786
100163	97906	0.015822686	0.20133066
100164	10499	0.016380515	0.23476364
100164	21363	0.017233355	0.23890182
100164	50025	0.016659094	0.24729891
100164	53316	0.016241163	0.23069714
100164	59406	0.016404746	0.26172096
100164	61507	0.016294971	0.23402162
100164	85874	0.015935056	0.2414787
100164	99428	0.015854161	0.26832038
100165	49941	0.020259444	0.26083243
100165	52856	0.016159266	0.2316123
100165	53962	0.015803339	0.18235803
100165	58332	0.017341375	0.23296255
100165	71604	0.016387405	0.23808567
100165	72836	0.017523905	0.24118824
100165	85985	0.0178599	0.23537649
100166	100186	0.0	0.0010284024
100166	20889	0.01613613	0.23816313
100166	29355	0.016109606	0.23793416
100166	35676	0.017872887	0.23983689
100166	40107	0.018342791	0.25080675
100166	41812	0.016284592	0.23160979
100166	42433	0.017972827	0.24983072
100166	49473	0.015909355	0.18086462
100166	54667	0.017286444	0.2347905
100166	56043	0.016850792	0.24220283
100166	60988	0.015386559	0.18517582
100166	75087	0.016566416	0.24500479
100166	86506	0.01724972	0.23922065
100166	94276	0.016171455	0.23153707
100166	94711	0.018795194	0.23607306
100166	98578	0.016071195	0.26430064
100167	26222	0.015578175	0.19278482
100167	42118	0.019025918	0.24163571
100168	19996	0.018360768	0.24356622
100168	27580	0.014658887	0.18898724
100168	34819	0.018483708	0.21618482
100168	35597	0.015636327	0.26625866
100168	37755	0.017011063	0.24424776
100168	44595	0.016080663	0.23379222
100168	51234	0.020018553	0.26829657
100168	51314	0.017155234	0.27146918
100168	53787	0.016497958	0.24379195
100168	63569	0.016156683	0.2313783
100168	85604	0.017114338	0.2443726
100169	101099	0.01809775	0.24703468
100169	27537	0.015665287	0.1834502
100169	29099	0.01865522	0.25102904
100169	35621	0.01609204	0.23441927
100169	37615	0.016452443	0.23775688
100170	29666	0.01625713	0.237569
100170	31015	0.015357684	0.24323672
100170	44596	0.017628245	0.27169
100170	51180	0.01619679	0.23436195
100170	52542	0.017482838	0.2502435
100170	58208	0.0161098	0.23507583
100170	82538	0.01611908	0.24418573
100170	94459	0.01619295	0.22885902
100170	973	0.016242422	0.24476814
100171	15176	0.016366871	0.23531954
100171	26999	0.018658321	0.25480798
100171	29747	0.018433537	0.25043702
100171	36772	0.016329728	0.24324869
100171	41817	0.015858829	0.1829162
100171	58414	0.017696619	0.197797
100171	72867	0.01585583	0.26654118
100171	75141	0.016153265	0.2583174
100171	76570	0.016403692	0.23535106
100171	83426	0.01883875	0.23573469
100171	85577	0.017561425	0.23691359
100171	94114	0.018973658	0.2596469
100172	29764	0.016432688	0.2647051
100172	41325	0.015409117	0.19539271
100172	41742	0.016100062	0.18264258
100172	41802	0.016826509	0.21866529
100172	57251	0.016407484	0.2622094
100172	60210	0.018847136	0.23403162
100172	73789	0.018241297	0.22823924
100172	76961	0.016260456	0.25654417
100172	84058	0.017202467	0.2556297
100172	84136	0.018112356	0.22655876
100172	91611	0.016481705	0.2615036
100173	100802	0.016816271	0.27199292
100173	26838	0.01632408	0.25355643
100173	42050	0.018502595	0.24780847
100173	4362	0.016355148	0.2119902
100173	43655	0.015708547	0.18376803
100173	44717	0.017993685	0.227237
100173	51419	0.020123271	0.26577932
100173	51458	0.017235337	0.2658651
100173	56949	0.015782686	0.24242131
100173	71500	0.016813722	0.2383677
100173	83147	0.0188599	0.23967402
100173	98686	0.016007481	0.2689456
100174	19969	0.017221266	0.23855865
100174	28332	0.014892493	0.18737829
100174	42220	0.019215021	0.24054798
100174	43534	0.016299	0.226783
100174	72872	0.018516997	0.22886664
100175	37689	0.0159209	0.18289384
100175	39842	0.016459763	0.23553573
100175	41571	0.016281288	0.24304622
100175	44466	0.020462884	0.25847098
100175	47341	0.017476438	0.21695423
100175	57465	0.015697133	0.2378824
100175	58111	0.015303814	0.19755113
100175	85273	0.015833074	0.18278962
100175	93986	0.014984644	0.24081811
100175	94707	0.018857777	0.2356144
100176	37706	0.017549569	0.24140792
100176	39174	0.01673261	0.26166728
100176	44457	0.01631465	0.23116356
100176	58181	0.017610164	0.2418218
100176	59879	0.017555296	0.27295518
100176	72835	0.016790431	0.26839656
100176	83432	0.018889016	0.23498581
100176	920	0.01612842	0.23161162
100177	27909	0.015461514	0.28425065
100177	35346	0.017051987	0.2451188
100177	35361	0.016295383	0.24822798
100177	41552	0.016126376	0.23518842
100177	42762	0.018563777	0.22681722
100177	44900	0.018742383	0.23455358
100177	50341	0.01564811	0.23690687
100177	73820	0.015605957	0.19450921
100177	85180	0.018729411	0.21357532
100178	100528	0.016939992	0.2388884
100178	101012	0.01759274	0.23542678
100178	34895	0.018452208	0.21739076
100178	42512	0.01630598	0.23352365
100178	47182	0.016217858	0.23257068
100178	57353	0.018773539	0.23309171
100178	83483	0.018815095	0.23604493
100179	1602	0.01700607	0.2563255
100179	21499	0.016138455	0.2319331
100179	35660	0.016035592	0.18040311
100179	42040	0.01650783	0.23854819
100179	44414	0.0161644	0.23906553
100179	44790	0.016064327	0.23837711
100179	60249	0.01879667	0.23491336
100180	20012	0.017581286	0.24172367
100180	21141	0.017295687	0.23637266
100180	29026	0.015682077	0.28118658
100180	29344	0.015665598	0.23584089
100180	39633	0.016131034	0.23558031
100180	39858	0.015827551	0.2613235
100180	43847	0.019424338	0.24967287
100180	50449	0.017443944	0.23690563
100180	83259	0.01616161	0.23616596
100180	85278	0.01716457	0.23389034
100181	35503	0.01612963	0.26674405
100181	39973	0.017580148	0.23145013
100181	44995	0.016246777	0.2430758
100181	57851	0.017390097	0.23676737
100181	58085	0.016162038	0.23392563
100181	59166	0.017274352	0.2677789
100181	93653	0.016133783	0.2682122
100182	100859	0.01601601	0.26880485
100182	49970	0.017379709	0.23586905
100182	53226	0.016088912	0.23286605
100182	57323	0.018704848	0.23567133
100182	63038	0.015829224	0.28437158
100182	83364	0.018858757	0.23513004
100182	98753	0.015880777	0.26973298
100183	57022	0.015426766	0.23624079
100183	57491	0.0197461	0.27146086
100183	61359	0.015769742	0.18943462
100183	89251	0.016200524	0.23216909
100184	45285	0.016246812	0.2351324
100184	61304	0.015755009	0.26187655
100184	84065	0.015818011	0.18715279
100184	85151	0.015570344	0.24354288
100184	85668	0.016360201	0.23694101
100185	29011	0.016680973	0.26275024
100185	30990	0.01627126	0.24025168
100185	38839	0.016125906	0.24078628
100185	38911	0.019508341	0.2624362
100185	39344	0.016118756	0.2353602
100185	40689	0.016241364	0.24800766
100185	42035	0.016400231	0.24070174
100185	45367	0.016372643	0.2312586
100185	53790	0.016168619	0.23994072
100185	57872	0.017708577	0.23168032
100185	57881	0.016969128	0.22217663
100185	71076	0.016366465	0.26357928
100185	89313	0.018519292	0.25040153
100185	89452	0.018219097	0.24852028
100186	100325	0.016541319	0.23474243
100186	1600	0.017314773	0.2412569
100186	19031	0.017253498	0.24380842
100186	38338	0.016704034	0.22287887
100186	50829	0.016636545	0.23587866
100186	84896	0.016215255	0.23280776
100187	100514	0.01834324	0.24009567
100187	19032	0.016259523	0.2628677
100187	20285	0.01477659	0.19037214
100187	28333	0.014929409	0.18712997
100187	29358	0.015611838	0.23792064
100187	39959	0.018442016	0.25159484
100187	83469	0.018858893	0.2355057
100187	91801	0.0163798	0.22701119
100188	100893	0.017237153	0.23895599
100188	20078	0.01683919	0.24369352
100188	20895	0.018119318	0.23871145
100188	29774	0.01629092	0.2610011
100188	41312	0.015441371	0.19611071
100188	52632	0.016637867	0.24228013
100188	54747	0.016249549	0.23441951
100189	28987	0.015362649	0.2427583
100189	30097	0.016144447	0.23294638
100189	37806	0.016082486	0.23538314
100189	43843	0.018229492	0.2620992
100189	47341	0.017523916	0.21622321
100189	49450	0.017046595	0.23770188
100189	53161	0.017241482	0.24047062
100189	56981	0.0171601	0.22964592
100189	85088	0.01591083	0.23546349
100189	98799	0.015707586	0.28465554
100190	21246	0.016886491	0.24390543
100190	40600	0.016534714	0.23572212
100190	46990	0.016159428	0.23013675
100190	50459	0.0174947	0.23699504
100190	71104	0.017244823	0.252745
100190	71429	0.01667428	0.24331611
100190	94668	0.0048927353	0.084419176
100191	20131	0.017122185	0.23537117
100191	40507	0.015966168	0.24456328
100191	46061	0.01754161	0.27388474
100191	54727	0.016282978	0.24014758
100191	60368	0.010867018	0.14937927
100191	61601	0.016649403	0.23845984
100191	83562	0.01878079	0.23660867
100191	89479	0.01755217	0.23308472
100192	100775	0.016558489	0.22066881
100192	100948	0.016472153	0.26432815
100192	29266	0.015345127	0.25597137
100192	29798	0.01687229	0.25160614
100192	29865	0.015910506	0.24459364
100192	40760	0.016987333	0.26121262
100192	42854	0.015901849	0.23318061
100192	44583	0.016852155	0.24257247
100192	44873	0.018242475	0.2610738
100192	59686	0.019529706	0.23932931
100192	92769	0.017148124	0.243585
100192	98299	0.01721557	0.24592851
100192	99125	0.015903797	0.25648597
100193	100828	0.018262796	0.25405645
100193	1588	0.016638959	0.2374219
100193	20156	0.017431099	0.23192008
100193	21189	0.016918104	0.2502871
100193	41661	0.015924823	0.24981657
100193	43674	0.019830113	0.2693541
100193	44925	0.020178862	0.26356587
100193	44945	0.01869585	0.23609017
100193	50447	0.017366225	0.23907644
100193	54628	0.01848717	0.26304618
100193	56112	0.015821116	0.1961823
100193	60545	0.016296465	0.23423967
100193	80320	0.020428605	0.2723064
100193	98895	0.016022656	0.26552966
100194	42375	0.016052887	0.24249378
100194	44129	0.020152712	0.26430267
100194	47329	0.016234452	0.23688121
100194	58862	0.017918065	0.23472808
100194	63510	0.016770355	0.24861896
100194	89415	0.017122654	0.23749079
