core_mu,prop_genes2,rate_genes1,discrepancy
2.927897919059385e-07,0.0,1.6960236094375163e-05,-0.2204417749547387
8.76260974942505e-09,0.0,1.5010598384353097e-05,-0.1275326530708551
4.856745448156488e-08,0.0,4.6519707849744564e-05,-0.22841419638375582
4.745919306843227e-08,0.0,1.2503313724519452e-05,-0.16648322103850657
2.1386977927714203e-08,0.0,1.889889063301098e-05,-0.1805896202859376
1.0848542753862127e-07,0.0,4.979789418632889e-05,-0.19976584449185228
7.086244810726443e-08,0.0,1.3752892048910577e-05,-0.27111155598817144
1.3947474737759332e-07,0.0,1.2208036402363898e-05,-0.256839304618559
0.0009221433880016089,0.0,0.12476098430791371,0.13238066708760932
0.0004465610890533704,0.0,0.812222710256188,0.13238066708760932
0.0007815686956242538,0.0,0.10182368122917691,0.13238066708760932
0.0003337571727791545,0.0,0.2678505116011933,0.13238066708760932
0.00013987034114914745,0.0,0.8273356538124226,0.13238066708760932
0.0009364301141234081,0.0,0.9336311329021318,0.13238066708760932
0.00020038368192401842,0.0,0.26563518114363893,0.13238066708760932
0.0005529520231807277,0.0,0.5097362327358796,0.13238066708760932
0.00034129969037430334,0.0,0.41018306299106116,0.13238066708760932
0.00042994027618257374,0.0,0.20413553756467517,0.13238066708760932
2.0678605822894443e-08,0.0,2.5227659545976777e-05,-0.17511638015681225
2.3829189903441645e-06,0.0,0.001402211749577803,0.13085818868541982
2.16142081074154e-06,0.0,4.2146289741853285e-05,0.11857049358115
1.1743861133667448e-07,0.0,9.933926497504786e-05,-0.17977130305290584
6.365012154618068e-08,0.0,0.0001739553607697615,-0.1810522864281303
2.5892337706377018e-08,0.0,3.978564525336417e-05,-0.3096488774098686
3.4268471041383754e-08,0.0,2.5476462363740195e-05,-0.2793894101561231
2.911327614613394e-07,0.0,5.658725121535565e-05,-0.17754461858036133
1.0453109337179338e-07,0.0,2.5096865622147073e-05,-0.2487757665727986
1.899274432372831e-07,0.0,0.00034486937541178286,-0.15536980506898573
1.3124638585109112e-08,0.0,0.0001723960872491279,-0.1991074628884222
3.1423485449193665e-09,0.0,0.00014718144020174013,-0.09505535002324655
2.0249157825616178e-08,0.0,0.0007597164716827149,-0.15690205657802134
3.651737489169067e-08,0.0,0.0005653292177973838,-0.18541340800618528
1.1504908659337727e-08,0.0,0.0002997150836207432,-0.16717451224368501
2.974824149869104e-09,0.0,8.116085496834368e-05,-0.11355297243825513
4.50690543666288e-09,0.0,0.0010913399851773795,-0.05501637165655518
2.9899370380914145e-08,0.0,0.0008914054590975681,-0.17246515962526046
1.3129756839997937e-08,0.0,0.0004910035974848133,-0.16416442072510876
3.8868850356773694e-09,0.0,0.0002652581975062322,-0.09217155086487817
5.701680407106442e-07,0.0,9.677788088856528e-05,-0.029327721940496633
1.2790855629091377e-06,0.0,2.17592803099885e-05,-0.003209089959212861
3.4546718322977154e-07,0.0,1.7840100739801943e-05,-0.23439775294130644
9.742194930838077e-09,0.0,2.0375824827283105e-05,-0.14163866241087786
2.482978445209409e-07,0.0,1.2530464937447429e-05,-0.24007980417080294
1.6419800108001788e-07,0.0,4.814617877634118e-05,-0.20820590903777983
5.993637377642043e-08,0.0,5.033827351180038e-05,-0.6631016937488516
2.139934635322453e-07,0.0,1.001421318863485e-05,-0.4416801249325937
4.657233247325301e-08,0.0,2.9915330415198065e-05,-0.4207924004560922
1.3025143702065486e-06,0.0,3.307235422252531e-05,-0.04391919457620885
7.799555619065947e-09,0.0,0.7259477969129259,0.12554218439730688
1.3394108197752564e-09,0.0,0.6702008481042228,0.1278783377191965
1.5229227254406073e-09,0.0,0.30589619068247603,0.11686214564878773
4.610067768269607e-09,0.0,0.11633556933218106,0.08716990931635174
1.564246420926972e-09,0.0,0.4011510540553651,0.12049930063884756
5.3858412706025404e-09,0.0,0.17747855929338494,0.09861037692414161
1.3189329872576802e-09,0.0,0.4263669687066709,0.12140253345942588
4.1209165794093785e-09,0.0,0.30771233333531595,0.11096159484478674
1.4528268224184861e-08,0.0,0.029575424040091586,0.016032062169907685
3.5309285628523257e-09,0.0,0.6322830673543504,0.1254067796616794
4.646152239531382e-08,0.0,1.1461469690930071e-05,-0.15377229149664948
1.4143187579512035e-07,0.0,2.260937637085568e-05,-0.3111033801976498
1.486092961211872e-07,0.0,1.8515716617347055e-05,-0.32310337448662174
9.22608976700772e-07,0.0,7.402330483264452e-05,0.016201308548331395
9.218943871081722e-08,0.0,1.2913244775737905e-05,-0.2584699853633695
1.3066547485728927e-06,0.0,2.6219514605562082e-05,-0.009641480540464549
3.633720660031068e-08,0.0,2.9799355862605758e-05,-0.337811263427812
8.386942870668213e-07,0.0,2.370255319172521e-05,-0.06892293266007758
3.940449281619936e-09,0.0,1.5156489584385052e-05,-0.06344686183359993
6.781320056842105e-07,0.0,1.3258884040848437e-05,-0.12307368477918672
1.305670280122159e-07,0.0,5.7240087110235306e-05,-0.21912779463333815
5.205633975865507e-07,0.0,2.461379451384205e-05,-0.16569405126123343
7.155670862878694e-08,0.0,2.187175604898598e-05,-0.29456392114117425
4.050823649013332e-08,0.0,0.0003551928564451642,-0.27166572057908744
9.410882881313892e-07,0.0,1.3364641639396696e-05,-0.11720636469910278
1.8689704026565256e-07,0.0,2.2149839642243334e-05,-0.34737501816281835
2.0804625817665303e-07,0.0,0.0002131239777825362,-0.14476920827116438
4.9933609133424385e-08,0.0,1.494789864544186e-05,-0.20914335866132916
2.8810338282845513e-08,0.0,0.00012997859238939564,-0.17752599475591715
5.439360000005686e-08,0.0,0.0006692697031899204,-0.15675538419774818
5.495023851847851e-08,0.0,0.0001364457397359751,-0.179118786236558
9.793182075406396e-09,0.0,4.48660837036768e-05,-0.286706226093644
1.4349741540417135e-07,0.0,2.254688995538019e-05,-0.24480815484430354
2.3700577766362296e-08,0.0,1.3989280113089737e-05,-0.15236019099077155
4.590489745556448e-07,0.0,1.429442601908306e-05,-0.19305404976749785
8.935879539740477e-07,0.0,3.2374168875901644e-05,-0.08171776808160469
4.4534677295387365e-07,0.0,1.0786650421741116e-05,-0.22555901573279005
1.5693443162272374e-08,0.0,7.458434724210683e-05,-0.19270829184378055
1.9312039253369876e-08,0.0,8.437226378691637e-05,-0.17878913289437395
3.9776686757338e-07,0.0,5.7041515152464305e-05,-0.13776692313445135
3.824918133044208e-07,0.0,2.0769414827809182e-05,-0.15266781351193504
2.506280296254557e-07,0.0,0.00010462462908176493,-0.45159638480314535
3.9503398101591284e-07,0.0,7.440403792152986e-05,-0.12996226692320526
7.399747022884858e-08,0.0,0.0001502552048531122,-0.21680937342939058
1.8887962864267178e-07,0.0,5.387857664697525e-05,-0.2123914043291858
2.5706452163876543e-07,0.0,0.0006665294297180175,-0.17463201510597892
4.532755643309137e-07,0.0,0.0011550525323461153,-0.07468735167884953
2.8443111967274996e-08,0.0,0.0007684541480839646,-0.163906223492148
5.776143606962007e-06,0.0,0.0009598143880372216,0.09948632838488403
2.4340226672025496e-08,0.0,0.0005113180111683658,-0.19266356609777605
6.569717861795185e-08,0.0,2.1031626967471408e-05,-0.30418510493906636
4.502802891852764e-08,0.0,2.8348311712991184e-05,-0.3330827626849297
